cluster_id,ligand_name,pdb_id,pose_rank,minimizedAffinity,CNNscore,CNNaffinity
255,OADMET-0006351,7axe,5,-5.66752481,0.421746343,5.80664206
255,OADMET-0006351,7axf,1,-6.38001347,0.481647581,5.44436026
255,OADMET-0006351,7axf,2,-7.00752354,0.470760524,5.86763239
255,OADMET-0006351,7axf,3,-6.67163181,0.467666417,5.50614691
255,OADMET-0006351,7axf,4,-6.24405766,0.42541945,5.53198099
255,OADMET-0006351,7axf,5,-7.43892908,0.392792583,5.93034601
255,OADMET-0006351,7axg,1,-6.52969313,0.624625027,7.09489584
255,OADMET-0006351,7axg,2,-4.84632826,0.509260297,6.24649191
255,OADMET-0006351,7axg,3,-4.44789314,0.491035283,6.3182106
255,OADMET-0006351,7axg,4,-4.7540741,0.428488016,6.02542639
255,OADMET-0006351,7axg,5,-6.63869858,0.426546574,6.22608519
255,OADMET-0006351,7axh,1,-8.21681499,0.836484134,6.08981657
255,OADMET-0006351,7axh,2,-7.55573082,0.522947192,5.74410391
255,OADMET-0006351,7axh,3,-5.98010302,0.518466651,6.00664759
255,OADMET-0006351,7axh,4,-8.59077168,0.504086673,5.66741323
255,OADMET-0006351,7axh,5,-6.68988705,0.487030387,6.25756598
255,OADMET-0006351,7axi,1,-7.25854349,0.586693347,6.89411306
255,OADMET-0006351,7axi,2,-7.96840906,0.524994135,6.65633249
255,OADMET-0006351,7axi,3,-8.02484989,0.500890851,6.28280401
255,OADMET-0006351,7axi,4,-7.00594187,0.438270032,6.69076967
255,OADMET-0006351,7axi,5,-7.20894861,0.423965544,6.40522194
255,OADMET-0006351,7axj,1,-7.04434872,0.529054403,6.49862671
255,OADMET-0006351,7axj,2,-6.74571371,0.452600777,6.20353365
255,OADMET-0006351,7axj,3,-6.74269009,0.404479831,6.23047686
255,OADMET-0006351,7axj,4,-6.72000885,0.402946055,6.02936983
255,OADMET-0006351,7axj,5,-6.37741566,0.372159541,5.99954462
255,OADMET-0006351,7axk,1,-8.04502487,0.770634055,7.47350264
255,OADMET-0006351,7axk,2,-7.20191908,0.631235242,6.54114389
255,OADMET-0006351,7axk,3,-5.21219683,0.608681381,6.14864683
255,OADMET-0006351,7axk,4,-7.1885829,0.558497787,6.30831289
255,OADMET-0006351,7axk,5,-7.72135019,0.414842099,6.43027115
255,OADMET-0006351,7axl,1,-8.26365852,0.705286682,7.45034027
255,OADMET-0006351,7axl,2,-6.5650959,0.653109074,7.16689301
255,OADMET-0006351,7axl,3,-7.76199341,0.474678606,6.12222147
255,OADMET-0006351,7axl,4,-7.36031151,0.470669687,6.21767235
255,OADMET-0006351,7axl,5,-7.58560133,0.420883238,6.08526278
255,OADMET-0006351,7n2a,1,-7.61465073,0.656478167,5.98563528
255,OADMET-0006351,7n2a,2,-7.52994108,0.636430264,5.91340685
255,OADMET-0006351,7n2a,3,-7.78522491,0.534447968,5.93621874
255,OADMET-0006351,7n2a,4,-6.21807623,0.476187527,5.52966309
255,OADMET-0006351,7n2a,5,-7.62380457,0.473348379,5.45313454
255,OADMET-0006351,7rio,1,-7.55314255,0.862517178,6.30541086
255,OADMET-0006351,7rio,2,-6.78735638,0.7678563,6.25820017
255,OADMET-0006351,7rio,3,-6.86285686,0.765282154,6.43533182
255,OADMET-0006351,7rio,4,-6.90764713,0.705186665,6.04210329
255,OADMET-0006351,7rio,5,-7.1644578,0.695380509,6.01070833
255,OADMET-0006351,7riu,1,-7.37722492,0.693592012,7.34474325
255,OADMET-0006351,7riu,2,-7.09979963,0.577452064,6.77345324
255,OADMET-0006351,7riu,3,-8.00835419,0.485745728,6.59106636
255,OADMET-0006351,7riu,4,-7.88926649,0.457945883,6.27716112
255,OADMET-0006351,7riu,5,-6.94242859,0.43063128,6.09051371
255,OADMET-0006351,7riv,1,-7.37916327,0.82027328,5.9608345
255,OADMET-0006351,7riv,2,-7.46514845,0.782029688,6.3702836
255,OADMET-0006351,7riv,3,-7.68261099,0.713306427,6.02432108
255,OADMET-0006351,7riv,4,-5.88030291,0.683535337,6.08657837
255,OADMET-0006351,7riv,5,-6.94558239,0.61935699,6.00528288
255,OADMET-0006351,7yfk,1,-4.81522036,0.519543409,5.99983215
255,OADMET-0006351,7yfk,2,-1.39483428,0.359707475,5.91600275
255,OADMET-0006351,7yfk,3,-8.14288998,0.343447149,6.78109789
255,OADMET-0006351,7yfk,4,-6.83251476,0.341593683,6.58712912
255,OADMET-0006351,7yfk,5,-8.10597038,0.321382791,6.57122993
255,OADMET-0006351,8cct,1,11.1646595,0.804209828,5.85496664
255,OADMET-0006351,8cct,2,-7.63308144,0.77875495,6.52903175
255,OADMET-0006351,8cct,3,-8.23161221,0.710904777,6.10762262
255,OADMET-0006351,8cct,4,-7.16264486,0.6156407,6.09907389
255,OADMET-0006351,8cct,5,12.8764896,0.573686659,5.2361989
255,OADMET-0006351,8cf9,1,-7.81940556,0.650433362,6.07527399
255,OADMET-0006351,8cf9,2,-7.97464132,0.644598246,5.83402681
255,OADMET-0006351,8cf9,3,15.7140455,0.569670558,5.49701548
255,OADMET-0006351,8cf9,4,-8.07267666,0.509439528,5.89827967
255,OADMET-0006351,8cf9,5,-7.94338036,0.490002573,5.97034311
255,OADMET-0006351,8ch8,1,-5.94580317,0.649040163,6.80502558
255,OADMET-0006351,8ch8,2,-6.08378458,0.60509336,6.72819948
255,OADMET-0006351,8ch8,3,-4.87299681,0.583538175,6.87109375
255,OADMET-0006351,8ch8,4,-3.65265274,0.565427899,6.71258545
255,OADMET-0006351,8ch8,5,4.31183004,0.56506294,5.86369324
255,OADMET-0006351,8e3n,1,-8.23343658,0.736324251,6.26870394
255,OADMET-0006351,8e3n,2,-8.42311478,0.684477091,6.02540636
255,OADMET-0006351,8e3n,3,-7.7144556,0.587057471,5.72309875
255,OADMET-0006351,8e3n,4,-6.90375996,0.421443075,5.1030283
255,OADMET-0006351,8e3n,5,-6.68318987,0.378937244,5.42503786
255,OADMET-0006351,8eqz,1,-8.56437492,0.744486868,6.1505127
255,OADMET-0006351,8eqz,2,-7.76579285,0.678016603,5.93998003
255,OADMET-0006351,8eqz,3,-8.34829712,0.674617589,5.88022566
255,OADMET-0006351,8eqz,4,-7.55386829,0.670110703,6.07877493
255,OADMET-0006351,8eqz,5,-7.16908932,0.640084803,6.29713297
255,OADMET-0006351,8f5y,1,-7.35672331,0.66566056,6.93356705
255,OADMET-0006351,8f5y,2,-6.84394789,0.556524277,6.50888491
255,OADMET-0006351,8f5y,3,-8.40032482,0.489589036,6.7941556
255,OADMET-0006351,8f5y,4,-7.17272758,0.488478959,6.57859755
255,OADMET-0006351,8f5y,5,-8.33177471,0.487408489,6.56024313
255,OADMET-0006351,8fpe,1,-7.7411871,0.559109032,6.72239828
255,OADMET-0006351,8fpe,2,-5.85645056,0.461874902,6.43992233
255,OADMET-0006351,8fpe,3,-7.47492647,0.380382836,6.2838192
255,OADMET-0006351,8fpe,4,-6.70343113,0.367431939,6.21331406
255,OADMET-0006351,8fpe,5,-7.82560539,0.340512007,6.24091721
255,OADMET-0006351,8r00,1,-7.87046671,0.669566333,7.11610174
255,OADMET-0006351,8r00,2,-7.83987808,0.607098818,6.68423223
255,OADMET-0006351,8r00,3,-6.87884998,0.473428726,6.32391882
255,OADMET-0006351,8r00,4,-7.11351395,0.368656576,5.90747881
255,OADMET-0006351,8r00,5,-1.57141864,0.297904372,5.70866394
255,OADMET-0006351,8r81,1,-8.37407303,0.901254296,6.73364639
255,OADMET-0006351,8r81,2,-8.40926552,0.863375366,6.41943312
255,OADMET-0006351,8r81,3,-7.80161238,0.776170194,6.4432683
255,OADMET-0006351,8r81,4,-9.44114971,0.74106729,6.86570024
255,OADMET-0006351,8r81,5,-9.29844952,0.713058054,6.76597595
255,OADMET-0006351,8r82,1,-7.94855404,0.825895607,6.4074192
255,OADMET-0006351,8r82,2,-6.98177338,0.729039431,6.51559019
255,OADMET-0006351,8r82,3,-6.09400177,0.714887738,6.14519262
255,OADMET-0006351,8r82,4,4.20381117,0.710439146,4.9372611
255,OADMET-0006351,8r82,5,-8.58818913,0.696500182,6.17926598
255,OADMET-0006351,8svo,1,-8.71951866,0.72818619,6.37041426
255,OADMET-0006351,8svo,2,-7.8736763,0.703247786,6.35684443
255,OADMET-0006351,8svo,3,-7.67803192,0.691065073,6.05276871
255,OADMET-0006351,8svo,4,-6.85813236,0.669965088,6.07046127
255,OADMET-0006351,8svo,5,-6.98950672,0.55895859,5.92535257
255,OADMET-0006351,8svp,1,-7.76419401,0.721207321,6.47566223
255,OADMET-0006351,8svp,2,-8.72349739,0.714328289,6.45480347
255,OADMET-0006351,8svp,3,-7.87733984,0.640372753,6.31168413
255,OADMET-0006351,8svp,4,-7.26396847,0.570995152,6.25624657
255,OADMET-0006351,8svp,5,-7.02339506,0.51904875,6.08396912
255,OADMET-0006351,8svq,1,-8.56874084,0.792999744,6.32745743
255,OADMET-0006351,8svq,2,-7.28419161,0.51123023,5.77583647
255,OADMET-0006351,8svq,3,-7.29253578,0.419254392,5.65466928
255,OADMET-0006351,8svq,4,-7.78824568,0.417441905,5.42401171
255,OADMET-0006351,8svq,5,-7.6585474,0.402311713,5.80412912
255,OADMET-0006351,8svr,1,-7.35316992,0.495901972,5.90650749
255,OADMET-0006351,8svr,2,-7.82615519,0.475983143,5.6246314
255,OADMET-0006351,8svr,3,-7.44707537,0.451023042,6.10069895
255,OADMET-0006351,8svr,4,-7.64382696,0.445537746,5.49399328
255,OADMET-0006351,8svr,5,-7.23849297,0.437085867,5.71302938
255,OADMET-0006351,8svs,1,-8.71754742,0.73073405,6.16708708
255,OADMET-0006351,8svs,2,-7.60418415,0.577572346,5.97867823
255,OADMET-0006351,8svs,3,-8.71086693,0.486561328,5.98956156
255,OADMET-0006351,8svs,4,-8.22358799,0.471880049,6.09037161
255,OADMET-0006351,8svs,5,-5.17451239,0.421100557,6.07219362
255,OADMET-0006351,8svt,1,-8.08549976,0.836907446,6.14349508
255,OADMET-0006351,8svt,2,-6.94647932,0.716884494,6.09631491
255,OADMET-0006351,8svt,3,-7.90387535,0.639155865,5.85790396
255,OADMET-0006351,8svt,4,-7.96857834,0.604257226,5.78226137
255,OADMET-0006351,8svt,5,-8.08125687,0.555587888,6.44437838
255,OADMET-0006351,8svx,1,-7.76378202,0.668093324,5.99251175
255,OADMET-0006351,8svx,2,-8.15828133,0.563120306,6.15903711
255,OADMET-0006351,8svx,3,-7.75365877,0.559000134,5.88344193
255,OADMET-0006351,8svx,4,-8.21686554,0.531637967,5.84543419
255,OADMET-0006351,8svx,5,-7.21006632,0.461820453,5.76340055
255,OADMET-0006351,8szv,1,-7.30733871,0.424402654,6.06641579
255,OADMET-0006351,8szv,2,-7.69204807,0.356146038,5.9511714
255,OADMET-0006351,8szv,3,-6.5609231,0.353761941,6.21480036
255,OADMET-0006351,8szv,4,-7.80193472,0.351336956,5.84042597
255,OADMET-0006351,8szv,5,-7.20975637,0.333216429,5.9249692
255,OADMET-0006351,9beq,1,-6.51337957,0.566302121,6.74416351
255,OADMET-0006351,9beq,2,-6.61712265,0.351222515,5.8936801
255,OADMET-0006351,9beq,3,-6.13199282,0.308106095,5.94574118
255,OADMET-0006351,9beq,4,-8.53083992,0.26026836,6.51655626
255,OADMET-0006351,9beq,5,-6.31619835,0.23444587,5.61590767
255,OADMET-0006351,9fzi,1,-7.98381662,0.814400375,5.88676691
255,OADMET-0006351,9fzi,2,-8.28945827,0.7223562,6.0946641
255,OADMET-0006351,9fzi,3,-8.00045967,0.720611453,6.1848588
255,OADMET-0006351,9fzi,4,-8.24216557,0.588158488,6.1130023
255,OADMET-0006351,9fzi,5,-8.36462021,0.587611735,6.21597719
255,OADMET-0006351,9fzj,1,-8.01826477,0.931290388,6.21240807
255,OADMET-0006351,9fzj,2,-8.26148796,0.745177507,5.81837082
255,OADMET-0006351,9fzj,3,-7.87660837,0.668195307,5.8561244
255,OADMET-0006351,9fzj,4,-8.17682266,0.653354049,6.37266159
255,OADMET-0006351,9fzj,5,-8.84019756,0.594484985,5.97362757
256,OADMET-0006160,1m13,1,-7.71456337,0.665777087,6.03930521
256,OADMET-0006160,1m13,2,-9.43723392,0.646928906,6.01426554
256,OADMET-0006160,1m13,3,-7.95126772,0.592692316,5.68001413
256,OADMET-0006160,1m13,4,-8.33919334,0.585399091,5.69187164
256,OADMET-0006160,1m13,5,-8.39791965,0.577557921,6.01492453
256,OADMET-0006160,1nrl,1,-8.99264526,0.81057775,6.59052801
256,OADMET-0006160,1nrl,2,-9.68499851,0.795006037,6.2769413
256,OADMET-0006160,1nrl,3,-8.8713274,0.73855561,6.34472418
256,OADMET-0006160,1nrl,4,-8.18144321,0.692419231,6.18521166
256,OADMET-0006160,1nrl,5,-8.63428688,0.672678709,6.54146814
256,OADMET-0006160,1skx,1,-8.6308012,0.844747961,6.54316092
256,OADMET-0006160,1skx,2,-7.05890417,0.78525871,5.81372833
256,OADMET-0006160,1skx,3,-8.20824337,0.719253778,6.24517059
256,OADMET-0006160,1skx,4,-7.43206692,0.719228446,6.19318771
256,OADMET-0006160,1skx,5,-8.17777157,0.688763022,6.22892904
256,OADMET-0006160,2o9i,1,-8.33932781,0.612000883,6.87915945
256,OADMET-0006160,2o9i,2,-7.86421633,0.587629378,6.51707458
256,OADMET-0006160,2o9i,3,-8.555583,0.501031399,6.87043571
256,OADMET-0006160,2o9i,4,-9.07127666,0.494788259,6.96161461
256,OADMET-0006160,2o9i,5,-8.25136662,0.374901623,6.20770025
256,OADMET-0006160,2qnv,1,-7.80694771,0.840421319,6.65929794
256,OADMET-0006160,2qnv,2,-8.05409908,0.77806741,5.87280512
256,OADMET-0006160,2qnv,3,-7.97792101,0.772459626,6.02048731
256,OADMET-0006160,2qnv,4,-7.94440317,0.768102527,5.73379374
256,OADMET-0006160,2qnv,5,-8.01122856,0.764026642,6.47399378
256,OADMET-0006160,3hvl,1,-8.63521004,0.845552623,6.20348501
256,OADMET-0006160,3hvl,2,-8.34316349,0.812473893,6.50328779
256,OADMET-0006160,3hvl,3,-8.34349442,0.778526068,6.67938757
256,OADMET-0006160,3hvl,4,-9.11287689,0.766449988,6.46022177
256,OADMET-0006160,3hvl,5,-9.30916023,0.749574482,6.52381372
256,OADMET-0006160,3r8d,1,-8.13969898,0.722101808,5.9810524
256,OADMET-0006160,3r8d,2,-9.20838356,0.705509961,5.89465666
256,OADMET-0006160,3r8d,3,-8.66361904,0.696309447,5.96642685
256,OADMET-0006160,3r8d,4,-8.18842316,0.670152307,6.20389795
256,OADMET-0006160,3r8d,5,-8.00935459,0.657869279,5.94965363
256,OADMET-0006160,4ny9,1,-9.28356552,0.883481145,6.54756498
256,OADMET-0006160,4ny9,2,-9.81529331,0.618825972,6.15562296
256,OADMET-0006160,4ny9,3,-9.15761757,0.596633494,5.88210869
256,OADMET-0006160,4ny9,4,-9.02449799,0.573547125,6.24754333
256,OADMET-0006160,4ny9,5,-9.22725677,0.545838237,5.84287262
256,OADMET-0006160,4s0t,1,-9.32474422,0.642439842,6.59862757
256,OADMET-0006160,4s0t,2,-8.04878521,0.629327297,5.78106117
256,OADMET-0006160,4s0t,3,-9.01486492,0.575938046,6.2972846
256,OADMET-0006160,4s0t,4,-7.85881567,0.573464572,5.99210691
256,OADMET-0006160,4s0t,5,-8.61394119,0.553788364,6.08368921
256,OADMET-0006160,4x1f,1,-7.78852749,0.809822321,6.57209587
256,OADMET-0006160,4x1f,2,-8.82063293,0.726905704,6.66020727
256,OADMET-0006160,4x1f,3,-8.30456448,0.689709902,6.56996012
256,OADMET-0006160,4x1f,4,-9.14508057,0.630970955,6.42797232
256,OADMET-0006160,4x1f,5,-9.50621986,0.611357391,6.0517807
256,OADMET-0006160,4x1g,1,-8.70450306,0.857103467,6.69898462
256,OADMET-0006160,4x1g,2,-8.29538155,0.816811025,6.17071009
256,OADMET-0006160,4x1g,3,-8.34661388,0.786270976,6.28636026
256,OADMET-0006160,4x1g,4,-9.30561543,0.781384408,6.39598894
256,OADMET-0006160,4x1g,5,-9.21009731,0.699252367,6.5263443
256,OADMET-0006160,4xhd,1,-8.27625465,0.781792283,6.41695404
256,OADMET-0006160,4xhd,2,-8.70795155,0.703769624,6.43436575
256,OADMET-0006160,4xhd,3,-8.33417034,0.691516936,6.57739449
256,OADMET-0006160,4xhd,4,-8.90357494,0.671796978,6.36440468
256,OADMET-0006160,4xhd,5,-8.74696827,0.659933627,5.86074829
256,OADMET-0006160,5a86,1,-9.63799572,0.632889211,6.11457491
256,OADMET-0006160,5a86,2,-8.4888649,0.544614911,6.00517416
256,OADMET-0006160,5a86,3,-8.88641453,0.502419174,5.86901712
256,OADMET-0006160,5a86,4,-9.21202755,0.502400041,5.61075735
256,OADMET-0006160,5a86,5,-8.87196064,0.490375161,5.84993219
256,OADMET-0006160,5x0r,1,-8.04874229,0.873246551,6.29042816
256,OADMET-0006160,5x0r,2,-8.87192535,0.873038352,6.60082579
256,OADMET-0006160,5x0r,3,-7.0356741,0.785933316,6.28767586
256,OADMET-0006160,5x0r,4,-8.2355423,0.668259382,6.21996069
256,OADMET-0006160,5x0r,5,-7.35211611,0.642432928,5.80435896
256,OADMET-0006160,6bns,1,-7.90850115,0.665572226,6.11250544
256,OADMET-0006160,6bns,2,-7.91939497,0.643149734,5.66220808
256,OADMET-0006160,6bns,3,-8.90293312,0.535653949,5.65801954
256,OADMET-0006160,6bns,4,-9.12810135,0.484216988,5.50007057
256,OADMET-0006160,6bns,5,-8.6602726,0.48118484,5.81972456
256,OADMET-0006160,6dup,1,-8.3124876,0.844242632,6.59820175
256,OADMET-0006160,6dup,2,-7.8540082,0.788574517,6.5623908
256,OADMET-0006160,6dup,3,-7.83823776,0.770441055,6.58808899
256,OADMET-0006160,6dup,4,-7.44229126,0.640382648,6.39185572
256,OADMET-0006160,6dup,5,-9.28636932,0.624332309,6.31780052
256,OADMET-0006160,6hj2,1,-8.67385387,0.886256039,6.53181076
256,OADMET-0006160,6hj2,2,-9.09936333,0.830506861,6.34837961
256,OADMET-0006160,6hj2,3,-9.06273842,0.721532285,6.57860422
256,OADMET-0006160,6hj2,4,-9.69207001,0.675021708,6.14474154
256,OADMET-0006160,6hj2,5,-8.81309605,0.664211631,6.25159073
256,OADMET-0006160,6hty,1,-8.32384586,0.418158144,6.02121592
256,OADMET-0006160,6hty,2,-8.10410881,0.407169819,6.63749838
256,OADMET-0006160,6hty,3,-8.30828953,0.330136776,6.00970078
256,OADMET-0006160,6hty,4,-7.71911287,0.27492252,6.62621164
256,OADMET-0006160,6hty,5,-7.57131958,0.238378838,6.37780333
256,OADMET-0006160,6nx1,1,-8.46423817,0.659911394,6.20548868
256,OADMET-0006160,6nx1,2,-8.30687809,0.557568073,6.75945044
256,OADMET-0006160,6nx1,3,-7.36049795,0.546192408,5.84059906
256,OADMET-0006160,6nx1,4,-8.8919096,0.544894814,6.91650152
256,OADMET-0006160,6nx1,5,-8.44947624,0.540631771,6.95729685
256,OADMET-0006160,6p2b,1,-7.37127018,0.666421771,5.93487978
256,OADMET-0006160,6p2b,2,-7.45823956,0.481731892,6.03719711
256,OADMET-0006160,6p2b,3,-8.53423595,0.475336283,5.8774085
256,OADMET-0006160,6p2b,4,-7.88123846,0.4728733,6.17939377
256,OADMET-0006160,6p2b,5,-7.48259687,0.450771809,5.97727537
256,OADMET-0006160,6s41,1,-7.74250937,0.449636132,6.54207182
256,OADMET-0006160,6s41,2,-8.59301186,0.375864208,6.36439276
256,OADMET-0006160,6s41,3,-7.79715204,0.36015293,6.07575369
256,OADMET-0006160,6s41,4,-7.89605141,0.32624802,6.31902266
256,OADMET-0006160,6s41,5,-8.56611061,0.29456985,6.07871103
256,OADMET-0006160,6tfi,1,-8.99853039,0.532142937,6.02417135
256,OADMET-0006160,6tfi,2,-8.17559624,0.517521381,5.99295664
256,OADMET-0006160,6tfi,3,-8.23034859,0.509172201,6.09161568
256,OADMET-0006160,6tfi,4,-7.83628082,0.477060676,5.87340164
256,OADMET-0006160,6tfi,5,-8.59171772,0.454826146,5.48073959
256,OADMET-0006160,6xp9,1,-7.93314028,0.899857461,6.78054428
256,OADMET-0006160,6xp9,2,-8.78141117,0.860773861,6.91806412
256,OADMET-0006160,6xp9,3,-9.06099415,0.843754113,6.7706809
256,OADMET-0006160,6xp9,4,-9.35874367,0.831929028,6.7661438
256,OADMET-0006160,6xp9,5,-7.73318434,0.762341917,6.13479471
256,OADMET-0006160,7ax9,1,-7.76105213,0.642137527,6.13226938
256,OADMET-0006160,7ax9,2,-7.98494864,0.514502585,5.81356287
256,OADMET-0006160,7ax9,3,-8.08403015,0.462375551,5.92981577
256,OADMET-0006160,7ax9,4,-8.32072067,0.454982638,5.90554047
256,OADMET-0006160,7ax9,5,-8.57511139,0.419959307,5.78071785
256,OADMET-0006160,7axa,1,-8.32517338,0.752257526,6.14146757
256,OADMET-0006160,7axa,2,-8.6392374,0.746479869,6.35164881
256,OADMET-0006160,7axa,3,-8.95951271,0.736925602,6.40911913
256,OADMET-0006160,7axa,4,-7.57108641,0.723823965,6.738451
256,OADMET-0006160,7axa,5,-7.23433876,0.706761122,6.21237183
256,OADMET-0006160,7axb,1,-8.4432888,0.822122753,6.33174181
256,OADMET-0006160,7axb,2,-8.40126514,0.637366474,6.31171608
256,OADMET-0006160,7axb,3,-8.59659004,0.614301682,5.61892939
256,OADMET-0006160,7axb,4,-9.42632961,0.539557934,6.09670687
256,OADMET-0006160,7axb,5,-9.37614059,0.483364373,5.952631
256,OADMET-0006160,7axc,1,-7.64821053,0.7637977,6.01035166
256,OADMET-0006160,7axc,2,-7.60891819,0.689796507,5.82497025
256,OADMET-0006160,7axc,3,-8.62725353,0.62996608,5.92997026
256,OADMET-0006160,7axc,4,-7.58451462,0.522660553,5.60305738
256,OADMET-0006160,7axc,5,-7.53325462,0.503609538,5.68030024
256,OADMET-0006160,7axd,1,-7.87361431,0.725539148,6.03871298
256,OADMET-0006160,7axd,2,-7.40454197,0.661024034,5.81212568
256,OADMET-0006160,7axd,3,-7.73228931,0.628581345,6.34449434
256,OADMET-0006160,7axd,4,-7.69535112,0.559010148,5.74124384
256,OADMET-0006160,7axd,5,-7.68990421,0.532019615,5.91851091
256,OADMET-0006160,7axe,1,-9.539217,0.80941093,6.63172293
256,OADMET-0006160,7axe,2,-9.4749918,0.746610284,6.51123476
256,OADMET-0006160,7axe,3,-9.58962917,0.738351643,6.54535437
256,OADMET-0006160,7axe,4,-9.71134281,0.730607688,6.42509222
256,OADMET-0006160,7axe,5,-9.28747177,0.688400209,6.27908468
256,OADMET-0006160,7axf,1,-8.88903332,0.888662159,6.99331856
256,OADMET-0006160,7axf,2,-7.4290719,0.790632129,6.51450682
256,OADMET-0006160,7axf,3,-8.32874489,0.751541197,6.47453642
256,OADMET-0006160,7axf,4,-7.02121639,0.733157933,6.23560381
256,OADMET-0006160,7axf,5,-7.57816648,0.650875986,6.12589502
256,OADMET-0006160,7axg,1,-7.44873238,0.609898448,6.81086349
256,OADMET-0006160,7axg,2,-7.86195278,0.515680969,6.42881632
256,OADMET-0006160,7axg,3,-9.14973354,0.463437498,6.00873423
256,OADMET-0006160,7axg,4,-7.61784601,0.453038007,6.49752665
256,OADMET-0006160,7axg,5,-7.10111618,0.439983279,6.36462259
256,OADMET-0006160,7axh,1,-7.59070587,0.838492215,6.34374619
256,OADMET-0006160,7axh,2,-8.97177982,0.683569312,6.23467016
256,OADMET-0006160,7axh,3,-7.78238678,0.674523473,6.22360754
256,OADMET-0006160,7axh,4,-7.70703459,0.649667203,5.9105072
256,OADMET-0006160,7axh,5,-8.64795017,0.630356848,5.91242647
256,OADMET-0006160,7axi,1,-9.37215805,0.38749671,6.91737604
256,OADMET-0006160,7axi,2,-8.2203455,0.386466086,6.1511817
256,OADMET-0006160,7axi,3,-8.52028465,0.375997901,6.23716116
256,OADMET-0006160,7axi,4,-8.61326694,0.374100685,6.12512445
256,OADMET-0006160,7axi,5,-8.80044556,0.369180322,6.71868372
256,OADMET-0006160,7axj,1,-9.19699669,0.46406883,6.26300097
256,OADMET-0006160,7axj,2,-8.12495136,0.417245537,6.1769619
256,OADMET-0006160,7axj,3,-9.39259148,0.389681906,5.81616259
256,OADMET-0006160,7axj,4,-9.09458065,0.371896982,6.15699387
256,OADMET-0006160,7axj,5,-8.42546558,0.333271772,6.21688843
256,OADMET-0006160,7axk,1,-7.94246435,0.383030146,6.36009789
256,OADMET-0006160,7axk,2,-8.07972431,0.377921551,6.94241381
256,OADMET-0006160,7axk,3,-7.77262163,0.362850875,6.87610579
256,OADMET-0006160,7axk,4,-8.13163471,0.34024933,6.45937157
256,OADMET-0006160,7axk,5,-7.90891075,0.334821552,6.07353401
256,OADMET-0006160,7axl,1,-8.30912495,0.582265019,6.7417798
256,OADMET-0006160,7axl,2,-8.83337498,0.439996421,6.64813232
256,OADMET-0006160,7axl,3,-7.08697796,0.42803973,6.33176184
256,OADMET-0006160,7axl,4,-8.52046013,0.415834486,6.60600042
256,OADMET-0006160,7axl,5,-8.23348045,0.408906817,6.73127985
256,OADMET-0006160,7n2a,1,-9.49957275,0.911689103,6.41445303
256,OADMET-0006160,7n2a,2,-9.19356918,0.899368525,6.63212729
256,OADMET-0006160,7n2a,3,-8.88415432,0.897876501,6.70463181
256,OADMET-0006160,7n2a,4,-8.00097656,0.707959354,6.45687723
256,OADMET-0006160,7n2a,5,-8.73941994,0.647242188,6.10172701
256,OADMET-0006160,7rio,1,-8.57808876,0.842438161,6.3696804
256,OADMET-0006160,7rio,2,-7.83789253,0.739868462,6.4813652
256,OADMET-0006160,7rio,3,-7.83150148,0.716735184,6.12871408
256,OADMET-0006160,7rio,4,-7.8189559,0.702445984,6.36479378
256,OADMET-0006160,7rio,5,-8.94755554,0.673733234,6.48378134
256,OADMET-0006160,7riu,1,-8.85409069,0.680087805,6.58168602
256,OADMET-0006160,7riu,2,-8.09403992,0.547025859,6.13310766
256,OADMET-0006160,7riu,3,-8.05276871,0.481925577,6.44801092
256,OADMET-0006160,7riu,4,-8.46122074,0.420945704,6.0223999
256,OADMET-0006160,7riu,5,-7.76549196,0.416140437,5.89940405
256,OADMET-0006160,7riv,1,-8.68095398,0.706256926,6.40794373
256,OADMET-0006160,7riv,2,-7.15770102,0.690595508,5.91159105
256,OADMET-0006160,7riv,3,-8.41835594,0.68957901,6.08029795
256,OADMET-0006160,7riv,4,-7.21994114,0.686373055,5.77033758
256,OADMET-0006160,7riv,5,-7.74729061,0.660290718,5.9133935
256,OADMET-0006160,7yfk,1,-8.81848335,0.786013663,6.30570984
256,OADMET-0006160,7yfk,2,-8.44104767,0.759200096,6.51455498
256,OADMET-0006160,7yfk,3,-8.18173409,0.610717773,7.08683252
256,OADMET-0006160,7yfk,4,-9.22332096,0.578679323,6.4438014
256,OADMET-0006160,7yfk,5,-8.2181673,0.54911375,7.07791519
256,OADMET-0006160,8cct,1,-8.61695385,0.809610367,6.42432404
256,OADMET-0006160,8cct,2,-8.468606,0.721908689,6.19603872
256,OADMET-0006160,8cct,3,-7.67763996,0.701678097,6.16128922
256,OADMET-0006160,8cct,4,-9.07256699,0.645020485,6.12366343
256,OADMET-0006160,8cct,5,-8.69206429,0.601279318,6.00094604
256,OADMET-0006160,8cf9,1,-8.36231136,0.725227952,6.21928835
256,OADMET-0006160,8cf9,2,-8.59896564,0.700556576,6.61510801
256,OADMET-0006160,8cf9,3,-8.12606812,0.697957218,6.07808828
256,OADMET-0006160,8cf9,4,-8.46296787,0.644261479,6.22893524
256,OADMET-0006160,8cf9,5,-7.46427155,0.591576695,6.06653547
256,OADMET-0006160,8ch8,1,-8.38262272,0.662791073,7.10245657
256,OADMET-0006160,8ch8,2,-8.96422195,0.662277877,6.76214743
