cluster_id,ligand_name,pdb_id,pose_rank,minimizedAffinity,CNNscore,CNNaffinity
T025,OADMET-0006592,7axj,1,-8.13702297,0.569404066,6.87479401
T025,OADMET-0006592,7axl,1,-7.54517555,0.54848218,6.88874054
T025,OADMET-0006592,7axg,1,-6.83602285,0.535757482,7.11388016
T025,OADMET-0006592,8ch8,1,-7.19891119,0.525661647,6.83883429
T025,OADMET-0006592,7yfk,1,-8.23870087,0.518947303,7.13461876
T025,OADMET-0006592,9beq,1,-6.99786425,0.51801455,7.15090799
T025,OADMET-0006592,7axb,1,-7.6951437,0.472254753,6.11993408
T025,OADMET-0006592,6s41,1,-7.68004513,0.468649507,6.64302874
T025,OADMET-0006592,7axi,1,-7.69960308,0.461902589,6.41393042
T025,OADMET-0006592,3r8d,1,-6.93605185,0.447375238,6.17368174
T025,OADMET-0006592,8r00,1,-7.13457918,0.371125042,7.13722992
T026,OADMET-0006591,8svq,1,-10.4819746,0.950506508,7.2822876
T026,OADMET-0006591,8svp,1,-11.0084972,0.932664335,7.27977943
T026,OADMET-0006591,8r81,1,-10.2094278,0.930224538,7.27600336
T026,OADMET-0006591,6hj2,1,-8.73649597,0.911515355,7.24836302
T026,OADMET-0006591,1skx,1,-8.93026924,0.911446929,7.27747583
T026,OADMET-0006591,8svo,1,-10.5442228,0.909694195,7.0945816
T026,OADMET-0006591,8r82,1,2.44707918,0.905131936,6.7725563
T026,OADMET-0006591,8svs,1,-9.91756916,0.90060544,6.78015375
T026,OADMET-0006591,8svr,1,-9.54445839,0.891818881,7.35564041
T026,OADMET-0006591,7axd,1,-8.65317249,0.882774293,6.97130394
T026,OADMET-0006591,4s0t,1,-10.1509256,0.871858895,6.93926764
T026,OADMET-0006591,7axj,1,-9.35167885,0.87165302,7.89481974
T026,OADMET-0006591,7axe,1,-9.95165348,0.865605593,7.11100435
T026,OADMET-0006591,4x1g,1,-9.73745823,0.865365267,7.18255234
T026,OADMET-0006591,4xhd,1,-8.71087646,0.864006698,7.04138422
T026,OADMET-0006591,5a86,1,-8.07923698,0.860649705,6.88667059
T026,OADMET-0006591,7axc,1,-8.5965929,0.857875884,6.74659109
T026,OADMET-0006591,8svx,1,-8.17224026,0.852058768,6.9083724
T026,OADMET-0006591,8cct,1,-10.2247057,0.848579586,6.9859786
T026,OADMET-0006591,6tfi,1,-10.1243038,0.840693951,6.9604764
T026,OADMET-0006591,8svt,1,-9.17901897,0.835078418,6.99166441
T026,OADMET-0006591,6bns,1,-7.94776583,0.829134941,6.98709726
T026,OADMET-0006591,9fzi,1,-10.2293768,0.827074051,6.85564995
T026,OADMET-0006591,9fzj,1,-10.3782272,0.826907694,6.78635263
T026,OADMET-0006591,4ny9,1,-9.67594337,0.825069368,6.80105543
T026,OADMET-0006591,7axa,1,-9.2451992,0.824964762,6.89905167
T026,OADMET-0006591,3hvl,1,-9.2475853,0.822768688,6.92358398
T026,OADMET-0006591,7n2a,1,-9.19544315,0.8205688,6.9112339
T026,OADMET-0006591,6p2b,1,-8.25719452,0.820344329,6.8850708
T026,OADMET-0006591,7riu,1,-9.61771297,0.820055664,7.67350531
T026,OADMET-0006591,8e3n,1,-9.30118656,0.807790697,7.01402617
T026,OADMET-0006591,7rio,1,-7.63535643,0.798972011,6.89624548
T026,OADMET-0006591,8fpe,1,-7.84566593,0.796090543,7.54368591
T026,OADMET-0006591,7riv,1,-7.93765259,0.782824695,7.03620529
T026,OADMET-0006591,6dup,1,-9.78852272,0.781988084,6.76740122
T026,OADMET-0006591,7axf,1,-7.04902983,0.781372786,7.25037336
T026,OADMET-0006591,3r8d,1,-7.48208952,0.776067138,6.86142683
T026,OADMET-0006591,7axk,1,-9.5621891,0.773826182,7.61406088
T026,OADMET-0006591,7axi,1,-9.45504761,0.763601959,7.81365442
T026,OADMET-0006591,6xp9,1,-7.63380003,0.762855649,7.12412071
T026,OADMET-0006591,8cf9,1,-8.77302933,0.759676635,6.90631056
T026,OADMET-0006591,1m13,1,-8.39074421,0.759210885,7.14646006
T026,OADMET-0006591,7axh,1,-8.43598175,0.746200562,7.30576324
T026,OADMET-0006591,8ch8,1,-8.62251472,0.745616615,7.55222321
T026,OADMET-0006591,7yfk,1,-9.91987038,0.740514994,7.8867898
T026,OADMET-0006591,2qnv,1,-7.84256268,0.728677392,6.96572447
T026,OADMET-0006591,8eqz,1,-9.12558746,0.722445011,6.82162905
T026,OADMET-0006591,7ax9,1,-8.58977222,0.712418914,6.77958822
T026,OADMET-0006591,7axb,1,-9.80408001,0.706385732,6.84139776
T026,OADMET-0006591,4x1f,1,-8.39876175,0.703667164,6.93909073
T026,OADMET-0006591,5x0r,1,-7.82318735,0.70239222,6.79641867
T026,OADMET-0006591,7axl,1,-8.84567928,0.692552507,7.59498644
T026,OADMET-0006591,1nrl,1,-9.21185207,0.687479615,7.00241327
T026,OADMET-0006591,6s41,1,-9.44176674,0.682162166,7.96764565
T026,OADMET-0006591,2o9i,1,-9.15066338,0.674845338,7.52525568
T026,OADMET-0006591,9beq,1,-8.11833477,0.611418426,7.52962732
T026,OADMET-0006591,6hty,1,-9.25455952,0.600055933,7.68641472
T026,OADMET-0006591,6nx1,1,-8.33338165,0.599830031,8.11974621
T026,OADMET-0006591,8f5y,1,-8.75014305,0.567393482,7.51736975
T026,OADMET-0006591,7axg,1,-8.70077705,0.54578793,7.50839043
T026,OADMET-0006591,8r00,1,-8.28132915,0.542680979,7.37714243
T026,OADMET-0006591,8szv,1,-9.05701637,0.369375974,6.87819529
T027,OADMET-0006590,8svq,1,-9.21991634,0.975905418,6.8542552
T027,OADMET-0006590,8svo,1,-8.88169575,0.95981276,6.93385649
T027,OADMET-0006590,8svt,1,-8.90093899,0.953465402,6.95941782
T027,OADMET-0006590,7axd,1,-8.96852493,0.946471274,7.09417534
T027,OADMET-0006590,8cf9,1,-9.47048283,0.932191551,6.71218634
T027,OADMET-0006590,8svr,1,-8.92186451,0.929303944,6.82006454
T027,OADMET-0006590,8cct,1,-9.23606968,0.925777733,6.82127619
T027,OADMET-0006590,8svx,1,-8.83755779,0.925270677,6.5999794
T027,OADMET-0006590,2qnv,1,-8.59691525,0.922803938,6.18166351
T027,OADMET-0006590,6hj2,1,-8.74805355,0.921258926,6.72089195
T027,OADMET-0006590,4xhd,1,-9.42973804,0.915513754,6.67861748
T027,OADMET-0006590,4s0t,1,-9.35432816,0.915198803,6.56344748
T027,OADMET-0006590,5x0r,1,-8.48906898,0.907584548,6.5508647
T027,OADMET-0006590,7ax9,1,-8.50709438,0.904250801,6.96148682
T027,OADMET-0006590,7n2a,1,-8.68371296,0.901951313,6.73217773
T027,OADMET-0006590,7riv,1,-8.6655426,0.898886979,6.50265503
T027,OADMET-0006590,8r82,1,-7.69976664,0.897880018,7.01664305
T027,OADMET-0006590,9fzi,1,-9.71516323,0.88947463,6.86464643
T027,OADMET-0006590,8svs,1,-7.68573952,0.887607515,6.45238113
T027,OADMET-0006590,7rio,1,-8.63021088,0.887429059,6.53301001
T027,OADMET-0006590,1nrl,1,-9.78586197,0.880911946,6.37700653
T027,OADMET-0006590,7axb,1,-8.64065933,0.877825618,6.96332502
T027,OADMET-0006590,1skx,1,-8.34326363,0.876106203,6.94090509
T027,OADMET-0006590,4x1g,1,-9.25815678,0.871338069,6.46281958
T027,OADMET-0006590,6bns,1,-8.23032761,0.867198944,6.7586422
T027,OADMET-0006590,3hvl,1,-9.18608379,0.867129743,6.65777779
T027,OADMET-0006590,8eqz,1,-8.45372391,0.864034593,6.59011889
T027,OADMET-0006590,6xp9,1,-7.86585283,0.862450719,7.03217268
T027,OADMET-0006590,3r8d,1,-8.51579857,0.860501587,6.41815567
T027,OADMET-0006590,4x1f,1,-8.14667606,0.858911812,7.05894899
T027,OADMET-0006590,6dup,1,-9.8380537,0.855539501,6.89520073
T027,OADMET-0006590,8svp,1,-8.84734344,0.854463696,6.73900843
T027,OADMET-0006590,7yfk,1,-9.52804184,0.850542247,7.43475151
T027,OADMET-0006590,9fzj,1,-9.05857754,0.849381208,6.78813314
T027,OADMET-0006590,7axa,1,-9.54323196,0.84283185,6.80631876
T027,OADMET-0006590,7axh,1,-8.54032803,0.84070152,6.89995146
T027,OADMET-0006590,8r81,1,-9.63032627,0.837114811,7.10552406
T027,OADMET-0006590,5a86,1,-9.45941257,0.836199522,6.74803162
T027,OADMET-0006590,7axf,1,-8.34647083,0.817814946,7.24705362
T027,OADMET-0006590,8e3n,1,-8.59931564,0.814060807,6.28453112
T027,OADMET-0006590,6p2b,1,-7.33468914,0.813150942,6.43870592
T027,OADMET-0006590,8szv,1,-9.19992733,0.801155508,7.39341927
T027,OADMET-0006590,7axc,1,-8.2261219,0.79642874,6.55003357
T027,OADMET-0006590,7axe,1,-7.76017952,0.781241,6.73412895
T027,OADMET-0006590,4ny9,1,-9.24791431,0.770739317,6.51230097
T027,OADMET-0006590,6nx1,1,-9.18843174,0.744584918,7.66812277
T027,OADMET-0006590,7axj,1,-9.15510368,0.729383051,7.23532724
T027,OADMET-0006590,6tfi,1,-9.29918957,0.729242802,6.41549349
T027,OADMET-0006590,8ch8,1,-8.10562325,0.727893412,7.19391632
T027,OADMET-0006590,8fpe,1,-8.20649433,0.721775591,7.29707766
T027,OADMET-0006590,1m13,1,-8.35126877,0.717068732,6.43273926
T027,OADMET-0006590,2o9i,1,-9.22150135,0.710811019,7.35167933
T027,OADMET-0006590,9beq,1,-9.5177784,0.693544328,7.2061944
T027,OADMET-0006590,7riu,1,-8.34117031,0.668521762,6.81062269
T027,OADMET-0006590,7axl,1,-8.6507616,0.638021767,7.03255081
T027,OADMET-0006590,8f5y,1,-8.67067242,0.632006288,6.98009539
T027,OADMET-0006590,7axg,1,-8.09246445,0.629762292,7.21180201
T027,OADMET-0006590,7axi,1,-8.74032593,0.607232928,7.4379611
T027,OADMET-0006590,6hty,1,-8.99975967,0.600788116,6.78474379
T027,OADMET-0006590,7axk,1,-8.89817238,0.564100862,7.2557826
T027,OADMET-0006590,8r00,1,-7.65360451,0.509589434,6.86059046
T027,OADMET-0006590,6s41,1,-9.19449806,0.485494256,6.54908895
T028,OADMET-0006589,5a86,1,-7.79743862,0.940283895,6.94327688
T028,OADMET-0006589,7axf,1,-7.57638454,0.91154927,7.03640938
T028,OADMET-0006589,7axh,1,-7.3872056,0.906526387,6.95184851
T028,OADMET-0006589,4s0t,1,-7.51325321,0.897140384,6.98604727
T028,OADMET-0006589,7ax9,1,-7.22605276,0.893321872,7.01129103
T028,OADMET-0006589,4ny9,1,-7.19489765,0.891084194,6.7776351
T028,OADMET-0006589,8cf9,1,-7.54036713,0.888164103,6.71736908
T028,OADMET-0006589,8eqz,1,-7.44183922,0.876758814,6.72166824
T028,OADMET-0006589,8r81,1,-6.21579504,0.873396099,7.15279627
T028,OADMET-0006589,6p2b,1,-6.95787573,0.871235132,6.8415122
T028,OADMET-0006589,1nrl,1,-7.24949312,0.866923332,6.46011114
T028,OADMET-0006589,7axe,1,-7.97299147,0.865999341,6.92312288
T028,OADMET-0006589,9fzj,1,-7.12018156,0.865394473,6.79697561
T028,OADMET-0006589,6bns,1,-7.20581245,0.864802301,6.61624002
T028,OADMET-0006589,7axl,1,-7.32296324,0.860943139,7.68804312
T028,OADMET-0006589,1skx,1,-6.25029612,0.860052049,6.31049299
T028,OADMET-0006589,7axa,1,-7.94909477,0.856744468,6.55935717
T028,OADMET-0006589,8r82,1,-7.75249672,0.855978191,6.45503235
T028,OADMET-0006589,9fzi,1,-6.9149518,0.85394305,6.89921427
T028,OADMET-0006589,8f5y,1,-6.61413527,0.849915743,7.41120911
T028,OADMET-0006589,4xhd,1,-7.37764311,0.846265078,6.72395086
T028,OADMET-0006589,6hj2,1,-7.1047883,0.842698157,6.78487444
T028,OADMET-0006589,7rio,1,-6.63012791,0.838353038,6.97660065
T028,OADMET-0006589,2qnv,1,-7.15815449,0.838007212,6.05422449
T028,OADMET-0006589,8svr,1,-7.4206419,0.835988462,6.24091911
T028,OADMET-0006589,8svp,1,-7.5873456,0.832450688,6.82192564
T028,OADMET-0006589,3hvl,1,-6.9817605,0.830725491,6.75616312
T028,OADMET-0006589,8svq,1,-6.10112476,0.817391396,6.21696615
T028,OADMET-0006589,8svt,1,-7.20918083,0.816143632,6.59231186
T028,OADMET-0006589,7axg,1,-6.67409372,0.815663755,7.60167551
T028,OADMET-0006589,5x0r,1,-6.22824335,0.813301146,6.60348129
T028,OADMET-0006589,8cct,1,-7.16297245,0.807706833,6.31661749
T028,OADMET-0006589,7yfk,1,-7.30022526,0.804876149,7.21357346
T028,OADMET-0006589,4x1f,1,-7.46762276,0.804345369,6.77246332
T028,OADMET-0006589,7n2a,1,-6.58762169,0.803063571,6.72405577
T028,OADMET-0006589,7riu,1,-6.60826492,0.802840889,7.37441063
T028,OADMET-0006589,6tfi,1,-7.54223347,0.79862535,6.60567808
T028,OADMET-0006589,4x1g,1,-6.93368101,0.795781434,6.53717852
T028,OADMET-0006589,8svs,1,-6.98954821,0.789678931,6.20390701
T028,OADMET-0006589,6nx1,1,-6.75366926,0.789175093,7.62523031
T028,OADMET-0006589,6xp9,1,-6.87869978,0.785350144,6.68257523
T028,OADMET-0006589,8e3n,1,-7.47704315,0.783544362,5.98229742
T028,OADMET-0006589,3r8d,1,-7.60537434,0.77763927,6.47254515
T028,OADMET-0006589,8svo,1,-6.46424198,0.777491033,6.79917145
T028,OADMET-0006589,7axk,1,-6.65105677,0.763031304,7.04402161
T028,OADMET-0006589,9beq,1,-6.97092342,0.750441611,6.9655242
T028,OADMET-0006589,7axc,1,-6.31354237,0.750046968,6.36714888
T028,OADMET-0006589,8svx,1,-6.8140831,0.747633219,6.71903276
T028,OADMET-0006589,6dup,1,-7.1633234,0.742992282,6.6145606
T028,OADMET-0006589,1m13,1,-6.96924877,0.74295187,6.15333223
T028,OADMET-0006589,7axd,1,-7.08140373,0.710534394,6.8324275
T028,OADMET-0006589,7riv,1,-6.46149492,0.699443579,6.38204336
T028,OADMET-0006589,6s41,1,-7.24824762,0.695321083,7.17499352
T028,OADMET-0006589,8ch8,1,-7.56609726,0.687418222,7.21828318
T028,OADMET-0006589,8szv,1,-6.50453043,0.68550837,7.06361532
T028,OADMET-0006589,2o9i,1,-6.78926945,0.672841907,6.94044733
T028,OADMET-0006589,7axi,1,-6.41421747,0.634770215,7.04951811
T028,OADMET-0006589,8r00,1,-6.26350355,0.601432443,7.12655687
T028,OADMET-0006589,7axb,1,-6.08216619,0.584041834,6.13445902
T028,OADMET-0006589,8fpe,1,-6.33548403,0.544047117,7.06268454
T028,OADMET-0006589,6hty,1,-6.20404291,0.504817069,6.31977892
T028,OADMET-0006589,7axj,1,-6.45360804,0.471192211,6.68906546
T029,OADMET-0006588,8svo,1,-8.29480171,0.872211039,6.93711472
T029,OADMET-0006588,8cct,1,-10.2289352,0.854996443,7.27042437
T029,OADMET-0006588,6hj2,1,-9.60148907,0.842315316,7.25902128
T029,OADMET-0006588,8svp,1,-10.2606239,0.818722904,7.31151819
T029,OADMET-0006588,7rio,1,-9.6731863,0.818484664,7.20144129
T029,OADMET-0006588,8svt,1,-9.44804764,0.805124819,7.18969965
T029,OADMET-0006588,8svs,1,-9.17244816,0.800630152,6.93106985
T029,OADMET-0006588,8r81,1,-10.0638323,0.798033297,7.15857077
T029,OADMET-0006588,8r82,1,-8.74989223,0.797507286,7.08438873
T029,OADMET-0006588,6xp9,1,-7.75771952,0.784372151,7.10089827
T029,OADMET-0006588,7ax9,1,-9.1862545,0.781127155,6.75755501
T029,OADMET-0006588,8cf9,1,-8.23652172,0.779291511,6.81509829
T029,OADMET-0006588,4s0t,1,-10.4849463,0.749070048,6.96583509
T029,OADMET-0006588,4xhd,1,-10.6075659,0.742166877,6.92925644
T029,OADMET-0006588,2qnv,1,-7.09813261,0.738057554,6.56486273
T029,OADMET-0006588,6nx1,1,-9.41137981,0.736285031,8.16763687
T029,OADMET-0006588,8f5y,1,-9.29298782,0.732154191,7.31203079
T029,OADMET-0006588,6p2b,1,-8.47306252,0.731839776,6.65911865
T029,OADMET-0006588,4ny9,1,-10.5044632,0.731285751,7.026896
T029,OADMET-0006588,7riv,1,-8.47846031,0.730357051,6.73845673
T029,OADMET-0006588,8fpe,1,-9.86132336,0.727331102,7.22905159
T029,OADMET-0006588,8eqz,1,-10.0916252,0.714091063,6.7654357
T029,OADMET-0006588,5x0r,1,-9.26186848,0.709353149,7.05201483
T029,OADMET-0006588,8szv,1,-9.06047916,0.703057826,7.66102457
T029,OADMET-0006588,7axe,1,-9.23607826,0.701044381,6.99686575
T029,OADMET-0006588,3hvl,1,-9.15245056,0.70055306,6.89830399
T029,OADMET-0006588,7axb,1,-8.95421696,0.697301626,6.60303116
T029,OADMET-0006588,6tfi,1,-9.06739044,0.69645381,6.68681192
T029,OADMET-0006588,5a86,1,-7.49491453,0.696424007,6.75038004
T029,OADMET-0006588,6dup,1,-8.51411915,0.695935607,7.11191893
T029,OADMET-0006588,7axa,1,-3.85494375,0.695892692,7.25887918
T029,OADMET-0006588,7axc,1,-8.02013874,0.681362748,5.92106247
T029,OADMET-0006588,3r8d,1,-8.98098755,0.681165576,6.71287298
T029,OADMET-0006588,7riu,1,-9.04236317,0.680362523,7.4892087
T029,OADMET-0006588,9fzi,1,-8.85347462,0.67176497,7.04588318
T029,OADMET-0006588,7axd,1,-9.56625748,0.66795826,6.50102806
T029,OADMET-0006588,8r00,1,-9.03874779,0.660751104,7.63200188
T029,OADMET-0006588,7axj,1,-8.8658514,0.636015177,7.12091589
T029,OADMET-0006588,7axf,1,-8.24029064,0.632857025,7.15298414
T029,OADMET-0006588,4x1f,1,-9.85569763,0.627396703,6.4372139
T029,OADMET-0006588,9fzj,1,-10.0900469,0.620165288,6.72525787
T029,OADMET-0006588,8svx,1,-9.51815796,0.601286292,6.47321129
T029,OADMET-0006588,1skx,1,-9.03015327,0.596190512,6.91150713
T029,OADMET-0006588,7axh,1,-9.24745846,0.593998373,6.3474412
T029,OADMET-0006588,6bns,1,-8.30683517,0.590714395,6.29727554
T029,OADMET-0006588,8svq,1,-10.0100937,0.590545833,7.00712347
T029,OADMET-0006588,8svr,1,-9.36521435,0.584650993,6.64756775
T029,OADMET-0006588,7yfk,1,-10.3176947,0.584244847,7.79259109
T029,OADMET-0006588,7n2a,1,-9.76396751,0.578188837,6.76640463
T029,OADMET-0006588,4x1g,1,-9.18951607,0.540363073,6.81536436
T029,OADMET-0006588,7axk,1,-8.55757618,0.528681636,7.11778641
T029,OADMET-0006588,1nrl,1,-10.4668388,0.526307702,6.5728302
T029,OADMET-0006588,8e3n,1,-9.26216412,0.524406314,6.08145857
T029,OADMET-0006588,8ch8,1,-9.244174,0.521661997,7.22965097
T029,OADMET-0006588,7axi,1,-8.57807732,0.506520927,7.29959249
T029,OADMET-0006588,1m13,1,-9.51870346,0.494671643,6.64026403
T029,OADMET-0006588,7axl,1,-9.20133591,0.494045377,7.15991354
T029,OADMET-0006588,2o9i,1,-8.74549675,0.464048088,7.16969299
T029,OADMET-0006588,6s41,1,-9.23050117,0.456526369,7.58562613
T029,OADMET-0006588,6hty,1,-8.56086063,0.424162507,7.31091309
T029,OADMET-0006588,7axg,1,-8.06708241,0.349530607,7.11920786
T029,OADMET-0006588,9beq,1,-7.21085548,0.346729517,6.90825129
T030,OADMET-0006587,6hj2,1,-8.56791782,0.921281219,6.21348381
T030,OADMET-0006587,6xp9,1,-8.49680233,0.916890979,6.1590848
T030,OADMET-0006587,7axc,1,-8.26855373,0.912380755,5.51266241
T030,OADMET-0006587,7axf,1,-7.15630341,0.907666326,5.76623154
T030,OADMET-0006587,1skx,1,-6.86491776,0.90762794,5.52853537
T030,OADMET-0006587,8cf9,1,-8.21112633,0.905887604,5.70486879
T030,OADMET-0006587,7axe,1,-8.08236027,0.902325153,6.44581223
T030,OADMET-0006587,3hvl,1,-9.12852573,0.899271488,5.91006422
T030,OADMET-0006587,5x0r,1,-7.14635372,0.899249196,5.8319993
T030,OADMET-0006587,7riv,1,-8.12057304,0.896108806,5.95504808
T030,OADMET-0006587,8svt,1,-8.21097851,0.892536104,6.20240164
T030,OADMET-0006587,4xhd,1,-7.82379055,0.887313008,5.68885756
T030,OADMET-0006587,7axa,1,-8.23420906,0.880102217,6.00765181
T030,OADMET-0006587,6tfi,1,-7.85674191,0.876006722,6.20113707
T030,OADMET-0006587,1nrl,1,-9.01788521,0.874946356,5.89106369
T030,OADMET-0006587,4x1g,1,-8.43956947,0.870309651,5.82649612
T030,OADMET-0006587,9fzj,1,-9.16195965,0.867503643,5.80362272
T030,OADMET-0006587,8ch8,1,-8.09165001,0.866981626,6.91094589
T030,OADMET-0006587,3r8d,1,-7.71898985,0.865614235,5.47025299
T030,OADMET-0006587,4x1f,1,-8.78077793,0.862156689,5.99642372
T030,OADMET-0006587,8svo,1,-7.24996471,0.861593843,6.01208496
T030,OADMET-0006587,8fpe,1,-8.5693388,0.855946541,6.06834793
T030,OADMET-0006587,4ny9,1,-8.18080235,0.853390515,5.85440826
T030,OADMET-0006587,5a86,1,-8.2579174,0.852942169,5.53491163
T030,OADMET-0006587,7axd,1,-7.16488934,0.850938916,6.0179615
T030,OADMET-0006587,7rio,1,-8.16318893,0.850232303,6.05396652
T030,OADMET-0006587,7axh,1,-7.48413897,0.849020123,5.67092657
T030,OADMET-0006587,9fzi,1,-8.94767952,0.844307184,5.86070013
T030,OADMET-0006587,1m13,1,-7.20123672,0.843926966,5.48274183
T030,OADMET-0006587,8r81,1,-7.74935389,0.84130466,6.04085922
T030,OADMET-0006587,8r82,1,-8.07556915,0.832611501,5.7827487
T030,OADMET-0006587,8svp,1,-7.85712481,0.824731231,5.80321074
T030,OADMET-0006587,8cct,1,-7.7133913,0.818598509,6.00637436
T030,OADMET-0006587,7n2a,1,-7.315341,0.815423906,6.09465551
T030,OADMET-0006587,7axb,1,-7.84270859,0.810799181,6.18087196
T030,OADMET-0006587,6bns,1,-8.15365696,0.810387075,5.68031073
T030,OADMET-0006587,8eqz,1,-7.92295265,0.801743269,5.68842554
T030,OADMET-0006587,6dup,1,-8.03665638,0.80077821,5.58742476
T030,OADMET-0006587,2qnv,1,-7.27947283,0.768995106,5.90840769
T030,OADMET-0006587,7ax9,1,-7.70964861,0.748539746,5.64673424
T030,OADMET-0006587,6s41,1,-8.21835804,0.742667913,6.08558512
T030,OADMET-0006587,7riu,1,-7.42111874,0.741884947,6.41036606
T030,OADMET-0006587,6nx1,1,-7.19177341,0.716875136,5.90575981
T030,OADMET-0006587,4s0t,1,-7.42104721,0.715857685,5.85111046
T030,OADMET-0006587,8svq,1,-7.63399839,0.712280095,5.6583581
T030,OADMET-0006587,8f5y,1,-7.57242966,0.709372282,6.77324295
T030,OADMET-0006587,8szv,1,-8.1828146,0.703571796,6.7117691
T030,OADMET-0006587,8e3n,1,-7.89098215,0.703129113,5.65283918
T030,OADMET-0006587,8svr,1,-7.78901005,0.700416267,5.59401178
T030,OADMET-0006587,2o9i,1,-7.89671659,0.7001248,6.53248596
T030,OADMET-0006587,7yfk,1,-7.45881081,0.699202955,6.55125809
T030,OADMET-0006587,8svx,1,-7.91832113,0.698462844,5.56280375
T030,OADMET-0006587,7axg,1,-7.36021423,0.69472152,6.36814117
T030,OADMET-0006587,6p2b,1,-7.61844683,0.682529986,5.38348007
T030,OADMET-0006587,7axi,1,-7.61670303,0.681420684,5.55899286
T030,OADMET-0006587,7axk,1,-8.08337402,0.672797561,6.6944108
T030,OADMET-0006587,7axl,1,-6.65087748,0.669368565,5.18681669
T030,OADMET-0006587,9beq,1,-7.65249538,0.643252134,6.46128845
T030,OADMET-0006587,8svs,1,-7.56702995,0.638359368,5.56873178
T030,OADMET-0006587,7axj,1,-7.57884502,0.62681973,5.77694321
T030,OADMET-0006587,6hty,1,-8.15670681,0.595535398,4.82911539
T030,OADMET-0006587,8r00,1,-7.45557117,0.547872543,6.73042822
T031,OADMET-0006586,8r81,1,-9.0897646,0.913666844,8.45844841
T031,OADMET-0006586,1skx,1,-7.00915003,0.889061391,7.271173
T031,OADMET-0006586,8svt,1,-7.72474861,0.868163407,7.22214746
T031,OADMET-0006586,4xhd,1,-8.25987816,0.855159819,7.60582399
T031,OADMET-0006586,7axe,1,-8.71352863,0.853682876,6.83944178
T031,OADMET-0006586,8svs,1,-7.51386833,0.835944355,6.9902091
T031,OADMET-0006586,8cf9,1,-7.70817757,0.834573686,7.69736052
T031,OADMET-0006586,7riu,1,-7.75652266,0.82206291,7.34342051
T031,OADMET-0006586,8cct,1,-8.44574451,0.815839469,7.60082626
T031,OADMET-0006586,6hj2,1,-7.24856377,0.810054898,6.63992929
T031,OADMET-0006586,8e3n,1,-7.63833857,0.799923122,6.94029999
T031,OADMET-0006586,3r8d,1,-7.14339066,0.795959592,7.00135946
T031,OADMET-0006586,7axh,1,-6.07305765,0.794081032,6.6919632
T031,OADMET-0006586,5x0r,1,-7.88762045,0.775506735,6.67301369
T031,OADMET-0006586,8svp,1,-7.97551775,0.774490774,7.32489014
T031,OADMET-0006586,7ax9,1,-6.77340555,0.771721125,7.4341979
T031,OADMET-0006586,7axa,1,-4.39866352,0.760887861,6.89257097
T031,OADMET-0006586,7axd,1,-7.00577164,0.759780228,6.80463552
T031,OADMET-0006586,8r82,1,-6.99235153,0.758802474,6.46194029
T031,OADMET-0006586,7axg,1,-7.49360561,0.757388949,6.86270571
T031,OADMET-0006586,1m13,1,-7.35677433,0.750475764,6.91798925
T031,OADMET-0006586,2qnv,1,-6.02301931,0.750084102,6.43830109
T031,OADMET-0006586,7axb,1,-7.7031641,0.744422555,7.36022902
T031,OADMET-0006586,6dup,1,-6.54285288,0.743948936,7.43494272
T031,OADMET-0006586,7rio,1,-8.0096817,0.732848585,6.27439737
T031,OADMET-0006586,8svo,1,-8.15426826,0.732069492,6.67865515
T031,OADMET-0006586,6p2b,1,-7.0077033,0.727267861,7.25377321
T031,OADMET-0006586,8szv,1,-8.36022854,0.725232363,7.66913605
T031,OADMET-0006586,7axc,1,-6.53121996,0.711585462,6.07046843
T031,OADMET-0006586,8svr,1,-6.89925051,0.704247713,6.32070017
T031,OADMET-0006586,8f5y,1,-7.66504431,0.702097416,6.48679972
T031,OADMET-0006586,6bns,1,-7.24252939,0.699576676,6.09659052
T031,OADMET-0006586,8eqz,1,-7.15772343,0.696745813,6.83442926
T031,OADMET-0006586,8svx,1,-7.40284681,0.694967508,6.71204996
T031,OADMET-0006586,6tfi,1,-7.93343782,0.684103012,6.48296976
T031,OADMET-0006586,9fzj,1,-7.9600482,0.681204855,6.68155479
T031,OADMET-0006586,9fzi,1,-7.6966114,0.679523408,6.8947506
T031,OADMET-0006586,7axf,1,-6.72220707,0.675590038,6.22095108
T031,OADMET-0006586,4s0t,1,-7.53933477,0.673915446,7.59189749
T031,OADMET-0006586,7riv,1,-6.71828127,0.671293914,6.17079687
T031,OADMET-0006586,7axl,1,-7.64632273,0.666302681,7.05328512
T031,OADMET-0006586,8ch8,1,-6.0693078,0.666046679,6.79601479
T031,OADMET-0006586,6xp9,1,-6.64780664,0.663354635,6.6062808
T031,OADMET-0006586,8svq,1,-8.13618088,0.654574573,6.49035883
T031,OADMET-0006586,3hvl,1,-8.02093315,0.646799564,6.8018508
T031,OADMET-0006586,8fpe,1,-7.69625235,0.643829823,7.52032661
T031,OADMET-0006586,4x1g,1,-7.38153076,0.635766566,7.04369116
T031,OADMET-0006586,4x1f,1,-7.6647892,0.630143702,6.84141397
T031,OADMET-0006586,8r00,1,-7.14489889,0.627380729,7.06347322
T031,OADMET-0006586,7yfk,1,-6.24403477,0.626979649,7.38100433
T031,OADMET-0006586,2o9i,1,-7.56788206,0.618713021,7.03118706
